"Date","Price","Open","High","Low"
"2004-11-15",2.7913,2.7913,2.7913,2.7913
"2001-12-12",2.9472,2.9472,2.9472,2.9472
"1990-04-27",3.3941,3.415,3.4156,3.3929
"2009-10-15",3.3045,3.3045,3.3113,3.3032
"2007-10-12",3.1085000000000003,3.1085000000000003,3.1139,3.1072
"1996-06-10",3.104,3.1019,3.1088,3.096
"2002-01-28",2.9393,2.9393,2.9393,2.9393
"2006-03-28",3.121,3.121,3.1219,3.1127
"1992-12-29",3.3203,3.3314,3.3335,3.3188
"2012-07-12",3.2155,3.2325,3.2361,3.2145
"1989-06-05",3.4905,3.4934000000000003,3.5084,3.4879
"1984-07-19",3.1822,3.1797,3.1829,3.1793
"1990-03-07",3.3644,3.3571,3.3707000000000003,3.3563
"1993-05-28",3.2304,3.2262,3.233,3.2247
"1984-04-19",3.1362,3.1442,3.1453,3.1337
"1982-01-07",2.8815,2.8864,2.8923,2.8779
"1999-01-05",3.2317,3.2266,3.2336,3.225
"2012-05-18",3.1662,3.1665,3.1713,3.165
"2004-12-08",2.7582,2.7582,2.7582,2.7582
"1980-08-14",3.0312,3.0244,3.0347,3.0213
"1986-04-23",3.1953,3.1932,3.2043,3.1909
"2011-07-29",3.2725,3.2717,3.2749,3.2704
"1995-03-07",3.3841,3.3911,3.3993,3.3832
"1983-03-21",2.9894,2.9933,2.9974,2.986
"2004-06-17",2.6798,2.6798,2.6798,2.6798
"1992-04-17",3.4354,3.4396,3.4442,3.4339
"1999-01-14",3.239,3.2334,3.2408,3.2314
"2001-01-16",3.0525,3.0525,3.0525,3.0525
"2011-01-28",3.2797,3.2797,3.2883,3.278
"2000-06-13",3.2641,3.2641,3.2641,3.2641
"1991-10-22",3.3118,3.3117,3.3151,3.3095
"2008-02-21",3.1922,3.1922,3.1922,3.1827
"2006-12-13",3.1287000000000003,3.1287000000000003,3.1292,3.1231
"2005-01-19",2.829,2.829,2.829,2.829
"2005-06-27",2.9257,2.9257,2.9257,2.9257
"1985-09-09",3.3293,3.3279,3.3335,3.323
"1999-11-12",3.4723,3.4723,3.4723,3.4723
"2001-04-18",3.1018,3.1018,3.1018,3.1018
"2012-07-20",3.2058,3.2095,3.2103,3.1997
"1982-08-05",2.8965,2.8876,2.8984,2.8845
"2002-10-24",2.879,2.879,2.879,2.879
"2009-06-09",3.205,3.205,3.2054,3.2009
"1982-06-30",2.8924,2.8941,2.8982,2.8879
"1988-07-05",3.3838,3.3807,3.3849,3.3779
"2001-10-26",2.9713000000000003,2.9713000000000003,2.9713000000000003,2.9713000000000003
"2003-07-25",2.8481,2.8481,2.8481,2.8481
"2004-03-12",2.7252,2.7252,2.7252,2.7252
"1995-04-14",3.3546,3.3574,3.3588,3.3536
"2001-01-15",3.053,3.053,3.053,3.053
"1989-05-25",3.5601000000000003,3.5577,3.5701,3.5568
"2008-04-03",3.1335,3.1335,3.135,3.1268
"1990-11-19",3.4138,3.408,3.4182,3.4065000000000003
"1983-06-30",2.9818,2.9873,2.9887,2.9789
"1987-11-16",3.3025,3.2949,3.3046,3.2928
"2011-11-30",3.3095,3.306,3.3137,3.298
"1986-09-17",3.1789,3.1778,3.1805000000000003,3.1755
"1985-05-24",3.2339,3.2353,3.2368,3.2285
"2006-07-26",3.1654,3.1654,3.1672,3.164
"1998-06-08",3.1772,3.1871,3.1893,3.1731
"2003-07-17",2.8534,2.8534,2.8534,2.8534
"1980-04-09",3.0582000000000003,3.0565,3.0639000000000003,3.0556
"2006-09-07",3.1342,3.1342,3.1367000000000003,3.1308
"2012-08-21",3.1806,3.1805000000000003,3.1853,3.1776
"2008-01-28",3.1918,3.1918,3.2008,3.1870000000000003
"1999-04-02",3.1663,3.154,3.1678,3.1518
"1987-12-08",3.3129,3.3039,3.3154,3.3024
"2010-08-17",3.15,3.15,3.1615,3.1477
"1993-01-07",3.3155,3.3112,3.316,3.3079
"2002-09-25",2.8866,2.8866,2.8866,2.8866
"1988-08-12",3.4305000000000003,3.4286000000000003,3.432,3.4245
"1991-03-13",3.2395,3.2351,3.2416,3.2235
"1992-12-03",3.3266,3.3135,3.3272,3.3087
"1987-05-18",3.2578,3.263,3.2675,3.2561
"2010-08-04",3.1949,3.1949,3.2033,3.1926
"1993-05-19",3.2157,3.2279,3.2283,3.2144
"2011-02-17",3.2834000000000003,3.2834000000000003,3.2925,3.2819000000000003
"2007-11-28",3.1100000000000003,3.1100000000000003,3.1116,3.1071
"2004-03-08",2.7197,2.7197,2.7197,2.7197
"1981-06-01",2.8683,2.8693,2.8715,2.8662
"2011-05-13",3.2314,3.2314,3.2327,3.2255000000000003
"1982-11-22",2.8826,2.8818,2.8833,2.878
"1981-12-03",2.8889,2.897,2.8997,2.8869
"1983-01-20",2.9116,2.9135,2.917,2.9092
"2001-08-20",3.013,3.013,3.013,3.013
"1994-12-13",3.3681,3.3594,3.3694,3.3586
"1988-11-09",3.4659,3.4802,3.486,3.4595
"1987-07-28",3.2717,3.2729,3.2744,3.2666
"1990-12-13",3.3606,3.3765,3.379,3.3585000000000003
"2006-09-01",3.1413,3.1413,3.1419,3.1296
"2005-01-12",2.8309,2.8309,2.8309,2.8309
"2009-02-09",3.1389,3.1389,3.1439,3.137
"1987-12-11",3.3155,3.3158000000000003,3.3165,3.3122
"1995-01-17",3.3779,3.3832,3.3845,3.3749
"1988-11-15",3.4627,3.4446000000000003,3.4644,3.4365
"1993-07-21",3.298,3.2969,3.3047,3.2954
"2006-01-20",3.0086,3.0086,3.0105,3.0029
"2007-10-23",3.107,3.107,3.1134,3.1038
"1990-07-04",3.4485,3.4335,3.4538,3.4329
"1986-07-17",3.2033,3.2043,3.2079,3.2005
"2005-08-01",2.9643,2.9643,2.9643,2.9614000000000003
"1993-09-02",3.2797,3.2812,3.2843,3.2767
"1988-07-01",3.3768,3.3695,3.38,3.3664
"2011-08-09",3.2785,3.2706,3.2805,3.2658
"2010-01-12",3.3914,3.3914,3.3937,3.384
"2006-12-15",3.1384,3.1384,3.1396,3.1329
"1980-07-04",3.0191,3.0286,3.0287,3.0154
"2011-11-17",3.3937,3.4303,3.4354,3.3903
"1982-08-25",2.9007,2.9009,2.9015,2.8961
"2012-04-02",3.2315,3.2426,3.2430000000000003,3.2295
"1988-01-07",3.3239,3.322,3.3254,3.3193
"2005-10-24",3.0216000000000003,3.0216000000000003,3.023,3.0183
"2005-08-03",2.9567,2.9567,2.9581,2.9529
"2004-11-19",2.7937,2.7937,2.7937,2.7937
"2002-08-01",2.9322,2.9322,2.9322,2.9322
"2001-06-19",3.0376000000000003,3.0376000000000003,3.0376000000000003,3.0376000000000003
"1984-10-01",3.2587,3.2543,3.2632000000000003,3.2523
"2012-11-07",3.165,3.1508000000000003,3.165,3.1469
"2005-01-28",2.8421,2.8421,2.8421,2.8421
"1986-01-06",3.2941000000000003,3.299,3.3035,3.2932
"2004-11-01",2.776,2.776,2.776,2.776
"1994-10-24",3.3680000000000003,3.3684000000000003,3.371,3.3661000000000003
"1986-12-05",3.1934,3.1904,3.1944,3.1856
"2012-03-06",3.2064,3.2075,3.213,3.2048
"1982-09-22",2.8829,2.8828,2.8847,2.8796
"2002-09-09",2.9107,2.9107,2.9107,2.9107
"1992-02-17",3.4552,3.452,3.465,3.4504
"1985-01-03",3.2138,3.2365,3.2374,3.2102
"1989-07-24",3.4418,3.4522,3.4566,3.43
"1987-06-16",3.2788,3.2805,3.2853000000000003,3.2776
"1999-06-03",3.5168,3.5168,3.5168,3.5168
"1995-03-13",3.3715,3.3704,3.3732,3.3697
"1987-02-02",3.2147,3.2113,3.2156,3.209
"1995-04-18",3.3609,3.3596,3.3643,3.3582
"1984-07-09",3.1709,3.181,3.1816,3.1652
"1987-11-20",3.2955,3.2919,3.2967,3.2898
"1998-09-23",3.1738,3.1732,3.1759,3.1713
"1988-01-26",3.3335,3.3367,3.3384,3.3319
"1992-06-08",3.4243,3.4163,3.4296,3.4103000000000003
"2012-11-13",3.181,3.1692,3.184,3.1672
"2000-07-25",3.2243,3.2243,3.2243,3.2243
"1996-07-02",3.1227,3.1311,3.1319,3.1214
"2002-10-25",2.8762,2.8762,2.8762,2.8762
"1986-06-24",3.2462,3.2545,3.2546,3.2444
"2006-12-06",3.1352,3.1352,3.1391,3.1352
"2004-11-22",2.7906,2.7906,2.7906,2.7906
"1993-09-30",3.3054,3.2984,3.3077,3.2972
"1995-02-23",3.385,3.3834,3.388,3.3814
"1988-05-10",3.3788,3.3774,3.3801,3.3758
"1987-09-18",3.3133,3.3171,3.3173,3.3087
"2004-07-09",2.7237,2.7237,2.7237,2.7237
"2000-05-01",3.306,3.306,3.306,3.306
"1982-09-02",2.883,2.8804,2.8872,2.8774
"1990-09-18",3.4966,3.4859,3.5002,3.4832
"2004-08-18",2.7193,2.7193,2.7193,2.7193
"1994-02-17",3.3067,3.3079,3.3094,3.3015
"2005-10-21",3.0149,3.0149,3.0178000000000003,3.0112
"2001-11-13",2.9577,2.9577,2.9577,2.9577
"2003-05-06",2.7929,2.7929,2.7929,2.7929
"1995-06-14",3.3399,3.3366,3.3412,3.3358
"2005-06-14",2.9336,2.9336,2.9336,2.9336
"2012-03-16",3.2046,3.205,3.2107,3.2022
"2005-09-29",2.9889,2.9889,2.9908,2.9865
"1989-08-22",3.2715,3.2475,3.2744,3.233
"1997-05-19",3.1074,3.1043000000000003,3.1086,3.1038
"1987-08-19",3.2692,3.2602,3.2704,3.26
"1998-04-10",3.1214,3.1257,3.127,3.1195
"1986-04-11",3.2165,3.2092,3.2188,3.2092
"1985-02-01",3.1932,3.1995,3.2001,3.1921
"1985-10-04",3.3616,3.353,3.3642000000000003,3.3514
"1993-09-20",3.2829,3.2817,3.2833,3.2734
"1987-09-08",3.2826,3.2813,3.2837,3.2772
"2006-12-11",3.1273,3.1273,3.1278,3.1227
"1997-06-20",3.1326,3.1351,3.1363000000000003,3.1303
"1999-09-27",3.431,3.431,3.431,3.431
"2009-04-27",3.2174,3.2174,3.2208,3.2136
"2006-02-02",3.0318,3.0318,3.0327,3.0285
"2012-01-17",3.2367,3.2373000000000003,3.2391,3.2285
"1991-01-22",3.3413,3.3280000000000003,3.3428,3.3268
"1998-07-22",3.1994,3.1955,3.2008,3.1950000000000003
"2002-08-12",2.927,2.927,2.927,2.927
"2008-08-28",3.0564,3.0564,3.0564,3.0379
"1989-07-04",3.4137,3.4126000000000003,3.4227,3.4047
"1981-08-24",2.9424,2.9294,2.9427,2.9277
"1996-03-27",3.0949,3.0905,3.096,3.0869
"1980-05-06",3.0462,3.0438,3.0479000000000003,3.0392
"2001-07-19",3.0304,3.0304,3.0304,3.0304
"2012-06-11",3.2014,3.2045,3.2097,3.2005
"1992-11-25",3.3127,3.3226,3.3232,3.3076
"1984-12-24",3.2133000000000003,3.2136,3.2213000000000003,3.2072000000000003
"1999-02-01",3.2302,3.2308,3.2335000000000003,3.2282
"2006-03-15",3.0748,3.0748,3.081,3.0685
"2007-03-27",3.2284,3.2284,3.2284,3.2178
"1986-09-18",3.1734,3.1789,3.1805000000000003,3.1688
"2004-04-02",2.7063,2.7063,2.7063,2.7063
"1983-07-27",3.0105,3.0124,3.0172,3.0091
"2004-11-10",2.7971,2.7971,2.7971,2.7971
"2012-06-26",3.2270000000000003,3.2185,3.2271,3.2095
"1993-08-18",3.3022,3.3065,3.3078000000000003,3.3012
"2006-10-19",3.0949,3.0949,3.0975,3.0902000000000003
"2003-10-07",2.799,2.799,2.799,2.799
"2012-09-11",3.1477,3.1475,3.1515,3.142
"1985-03-06",3.2219,3.2209000000000003,3.2254,3.217
"2006-10-05",3.1194,3.1194,3.1198,3.1159
"2004-07-01",2.7082,2.7082,2.7082,2.7082
"2001-04-24",3.0967,3.0967,3.0967,3.0967
"1985-01-23",3.1911,3.1837,3.1915,3.1784
"1995-02-01",3.3703000000000003,3.3719,3.3732,3.3672
"1981-03-10",2.9338,2.9363,2.9377,2.9309
"2007-10-02",3.1259,3.1259,3.1427,3.1255
"2012-11-29",3.1688,3.1678,3.1710000000000003,3.165
"1983-01-21",2.9026,2.9119,2.9121,2.9009
"1986-05-01",3.2035,3.2085,3.214,3.2012
"2003-06-12",2.8531,2.8531,2.8531,2.8531
"2010-02-11",3.3792,3.3792,3.3811,3.3691
"2010-02-04",3.3876,3.3876,3.3901,3.3813
"2007-09-07",3.1429,3.1429,3.1472,3.1356
"1997-07-25",3.1226000000000003,3.1209,3.1244,3.1195
"1985-02-06",3.2077,3.2166,3.2175,3.2061
"1980-02-21",3.0312,3.0185,3.0339,3.0123
"1981-07-03",2.8604000000000003,2.8666,2.8708,2.8592
"1986-09-22",3.1784,3.1704,3.1821,3.1688
"1994-04-15",3.3394,3.3368,3.3416,3.3325
"1981-06-12",2.8421,2.843,2.8482,2.835
"2008-06-25",3.1219,3.1219,3.1235,3.1152
"2003-03-05",2.8311,2.8311,2.8311,2.8311
"1989-11-10",3.3304,3.3127,3.3344,3.311
"1980-03-28",3.0545,3.0494000000000003,3.0551,3.0391
"1981-05-11",2.8513,2.8547,2.8567,2.8477
"1998-09-09",3.1587,3.161,3.1618,3.1553
"1999-07-20",3.4903,3.4903,3.4903,3.4903
"1996-07-22",3.112,3.1188,3.1209,3.1114
"1993-09-24",3.2945,3.297,3.301,3.2915
"1989-12-05",3.2898,3.3012,3.3075,3.2809
"2002-06-05",2.9658,2.9658,2.9658,2.9658
"2007-03-16",3.2447,3.2447,3.2601,3.2433
"1997-10-03",3.0673,3.0663,3.0692,3.0625
"2008-05-02",3.139,3.139,3.1444,3.1331
"1999-03-19",3.1807,3.1837,3.1854,3.1762
"1994-04-14",3.3369,3.3342,3.3382,3.3317
"1986-06-12",3.2298,3.2271,3.2329,3.2256
"2011-09-06",3.345,3.3443,3.3556,3.3428
"2011-01-26",3.2753,3.2753,3.2807,3.2705
"1994-04-19",3.322,3.3296,3.3303000000000003,3.3163
"1999-02-05",3.2278,3.2269,3.2315,3.2256
"2009-11-09",3.3083,3.3083,3.3295,3.3053
"2011-03-28",3.2864,3.2864,3.2919,3.2799
"1981-06-17",2.8273,2.836,2.8389,2.8246
"2005-04-04",2.8809,2.8809,2.8809,2.8809
"1998-02-23",3.0728,3.0719000000000003,3.0739,3.0682
"1982-12-22",2.8905,2.8824,2.8911,2.8816
"1995-04-13",3.3575,3.3535,3.358,3.3514
"1982-01-14",2.8827,2.8834,2.8883,2.8792
"1982-09-23",2.8806000000000003,2.8825,2.8853,2.8786
"2002-12-23",2.8399,2.8399,2.8399,2.8399
"2011-03-09",3.3285,3.3285,3.3452,3.3252
"1990-05-11",3.4148,3.4102,3.4167,3.4055
"1996-05-17",3.0827,3.0833,3.0872,3.081
"1992-10-21",3.306,3.3046,3.3084,3.3032
"1985-12-10",3.3131,3.3188,3.319,3.3087
"2001-08-13",3.0057,3.0057,3.0057,3.0057
"2001-06-05",3.0592,3.0592,3.0592,3.0592
"1982-07-01",2.8932,2.8924,2.8952,2.8902
"1992-01-03",3.3908,3.3904,3.3943000000000003,3.3854
"1992-10-08",3.3034,3.3188,3.3237,3.3007
"1998-05-04",3.1426,3.1442,3.1448,3.1393
"2007-05-29",3.2263,3.2263,3.2279,3.2232000000000003
"2003-12-03",2.7759,2.7759,2.7759,2.7759
"1985-08-28",3.2956000000000003,3.3033,3.3076,3.2939
"1983-06-13",2.977,2.9768,2.9814,2.9729
"1983-01-12",2.9173,2.9032,2.9177,2.902
"1984-07-17",3.1671,3.1625,3.1702,3.1616
"1998-06-15",3.182,3.1772,3.1846,3.1747
"1990-12-19",3.3506,3.3592,3.3693,3.3495
"1983-01-05",2.9018,2.8977,2.9023,2.8958
"2005-10-05",2.9913,2.9913,2.996,2.9851
"1999-10-27",3.4667,3.4667,3.4667,3.4667
"1991-12-02",3.3632,3.3813,3.3828,3.3611
"1984-12-11",3.2269,3.2189,3.232,3.2188
"1987-07-01",3.2732,3.2801,3.2832,3.2704
"1985-10-16",3.3171,3.3262,3.3286,3.3156
"1982-02-25",2.8438,2.8587,2.8615,2.843
"1990-04-19",3.3926,3.4077,3.414,3.3888
"2010-09-24",3.1654,3.1654,3.1795,3.165
"2002-07-03",2.9561,2.9561,2.9561,2.9561
"1981-09-15",2.934,2.9427,2.9507,2.9339
"1999-05-18",3.1685,3.1669,3.1688,3.161
"2001-05-29",3.0613,3.0613,3.0613,3.0613
"2005-04-13",2.8886,2.8886,2.8886,2.8886
"1989-06-22",3.4699,3.4712,3.4811,3.467
"1989-12-06",3.2896,3.2916,3.3,3.2832
"1992-07-14",3.38,3.3886000000000003,3.3887,3.3755
"2001-01-24",3.1212,3.1212,3.1212,3.1212
"2004-07-19",2.7429,2.7429,2.7429,2.7429
"2007-08-09",3.2032,3.2032,3.209,3.2013
"2011-01-21",3.2664,3.2664,3.2759,3.2614
"1992-07-09",3.3683,3.367,3.3741000000000003,3.3558
"2010-12-01",3.214,3.214,3.222,3.2119
"2001-03-08",3.1056,3.1056,3.1056,3.1056
"1988-02-18",3.3594,3.3643,3.3655,3.3584
"2010-06-04",3.2119,3.2119,3.2119,3.2119
"1996-04-12",3.1284,3.1225,3.1294,3.1189
"1995-03-17",3.3703000000000003,3.3708,3.3714,3.3678
"1980-04-18",3.0362,3.0539,3.0564,3.0349
"1988-03-28",3.3493,3.3445,3.35,3.3432
"1989-08-02",3.363,3.363,3.3758,3.3544
"1996-01-26",3.0834,3.0889,3.0897,3.0811
"2002-07-19",2.9324,2.9324,2.9324,2.9324
"2006-07-27",3.1721,3.1721,3.173,3.1622
"1980-10-07",2.9931,3.0036,3.0042,2.9889
"1987-08-21",3.2732,3.2732,3.2739000000000003,3.2699
"2001-04-03",3.1179,3.1179,3.1179,3.1179
"2001-11-07",2.9677,2.9677,2.9677,2.9677
"1982-05-21",2.9275,2.9249,2.9284,2.9186
"1983-11-24",3.1055,3.1007,3.1069,3.1004
"2012-01-26",3.2313,3.2469,3.2483,3.2277
"1987-01-19",3.2003,3.2014,3.2111,3.1992000000000003
"2002-10-14",2.8889,2.8889,2.8889,2.8889
"1995-10-02",3.2311,3.2382,3.2391,3.23
"1996-09-25",3.061,3.0627,3.0633,3.06
"2006-12-18",3.1433,3.1433,3.1433,3.1365
"1999-07-02",3.4952,3.4952,3.4952,3.4952
"2007-06-29",3.2441,3.2441,3.2491000000000003,3.2428
"1999-07-29",3.4628,3.4628,3.4628,3.4628
"2002-04-30",2.9885,2.9885,2.9885,2.9885
"2010-12-08",3.2313,3.2313,3.2341,3.2273
"2008-12-05",3.096,3.096,3.0986,3.0912
"1996-12-17",3.1128,3.1143,3.1180000000000003,3.1104000000000003
"1983-04-21",2.9673,2.9739,2.9774000000000003,2.9639
"1994-09-21",3.3558,3.3482000000000003,3.3558,3.3462
"2001-04-10",3.1174,3.1174,3.1174,3.1174
"1999-11-15",3.4704,3.4704,3.4704,3.4704
"1999-12-17",3.4908,3.4908,3.4908,3.4908
"2003-08-12",2.8206,2.8206,2.8206,2.8206
"2000-11-17",3.0413,3.0413,3.0413,3.0413
"1987-05-12",3.2593,3.2503,3.261,3.2457000000000003
"1985-11-15",3.2759,3.2856,3.2865,3.273
"1997-12-18",3.0674,3.06,3.0682,3.0588
"2003-02-24",2.8406,2.8406,2.8406,2.8406
"2006-07-04",3.1647,3.1647,3.1647,3.1501
"2012-05-17",3.1663,3.1633,3.1689,3.1621
"1999-05-06",3.1657,3.1641,3.1675,3.1621
"2007-08-01",3.2234,3.2234,3.2258,3.1996
"2002-08-08",2.9228,2.9228,2.9228,2.9228
"1982-05-13",2.8981,2.9062,2.9081,2.8973
"1987-01-21",3.217,3.2027,3.217,3.202
"1999-12-23",3.4531,3.4531,3.4531,3.4531
"1985-08-27",3.3039,3.2957,3.305,3.295
"2002-08-21",2.9267,2.9267,2.9267,2.9267
"2000-08-07",3.2277,3.2277,3.2277,3.2277
"1994-09-23",3.3572,3.3517,3.3575,3.3514
"2011-01-07",3.2479,3.2479,3.2561,3.2422
"1992-01-27",3.4167,3.4129,3.4234,3.4114
"2010-05-31",3.2195,3.2195,3.2226,3.212
"1993-09-21",3.2883,3.2828,3.2902,3.2826
"2000-09-19",3.1377,3.1377,3.1377,3.1377
"1983-03-25",3.0116,3.003,3.0149,3.0027
"2006-12-20",3.1451,3.1451,3.147,3.1419
"1989-06-19",3.4751000000000003,3.4787,3.4808,3.4696
"1991-08-30",3.4145000000000003,3.4038,3.4177,3.3991
"1980-04-03",3.0485,3.0477,3.0487,3.0434
"1981-05-26",2.8756,2.8775,2.879,2.8727
"2006-04-26",3.1335,3.1335,3.1386000000000003,3.1324
"1993-07-30",3.292,3.2888,3.2969,3.2880000000000003
"1993-04-12",3.2556000000000003,3.2506,3.2611,3.2473
"2002-09-17",2.8911,2.8911,2.8911,2.8911
"1988-12-01",3.4485,3.4636,3.4655,3.444
"1988-09-05",3.4535,3.4671000000000003,3.4676,3.4526
"1985-05-14",3.2279,3.2062,3.2294,3.2045
"2000-03-01",3.4388,3.4388,3.4388,3.4388
"1992-12-09",3.3194,3.3208,3.3284,3.3187
"1984-07-23",3.1747,3.1776,3.1786000000000003,3.1719
"2010-05-04",3.3515,3.3515,3.3548,3.3477
"1986-06-06",3.2154,3.2182,3.2197,3.2127
"1992-09-02",3.3776,3.3837,3.3838,3.3680000000000003
"1995-04-20",3.3605,3.3596,3.3615,3.3575
"2003-11-24",2.7812,2.7812,2.7812,2.7812
"1989-03-13",3.5518,3.5597000000000003,3.5633,3.5485
"1980-07-24",3.0059,3.0143,3.015,3.0025
"1984-11-20",3.2554,3.251,3.2596,3.2451
"2005-12-19",3.0422,3.0422,3.0422,3.036
"1988-03-04",3.3529,3.3476,3.3533,3.3462
"2010-09-07",3.1234,3.1234,3.1295,3.1205
"2004-12-17",2.8073,2.8073,2.8073,2.8073
"2008-06-18",3.1028,3.1028,3.1087,3.1024000000000003
"1986-08-14",3.2138,3.2062,3.2174,3.2041
"1994-06-24",3.3393,3.3368,3.34,3.3324
"2004-04-28",2.7073,2.7073,2.7073,2.7073
"2000-05-24",3.3399,3.3399,3.3399,3.3399
"1988-02-12",3.3591,3.3614,3.3638,3.3585000000000003
"1988-09-19",3.4881,3.4823,3.4888,3.4805
"1982-04-07",2.8804,2.8779,2.8811,2.8736
"2009-10-23",3.337,3.337,3.339,3.332
"1997-09-10",3.0909,3.1023,3.13,3.0903
"2004-07-02",2.7132,2.7132,2.7132,2.7132
"1984-05-03",3.1364,3.1307,3.1385,3.1263
"1990-03-13",3.3557,3.3486,3.3565,3.3422
"2012-11-05",3.1453,3.1378,3.149,3.1357
"2001-11-01",2.959,2.959,2.959,2.959
"1993-08-17",3.3066,3.3119,3.3129,3.3055000000000003
"1987-09-07",3.2812,3.2807,3.2873,3.279
"1991-10-11",3.3213,3.3383000000000003,3.3384,3.3209
"2009-01-21",3.1187,3.1187,3.121,3.1058
"1993-01-25",3.3317,3.3318000000000003,3.3376,3.3277
"1981-08-18",2.9253,2.9236,2.9279,2.9196
"2008-04-09",3.1128,3.1128,3.1228,3.1112
"2002-07-10",2.955,2.955,2.955,2.955
"1995-05-24",3.3432,3.3466,3.3478000000000003,3.3422
"1994-03-02",3.3115,3.3065,3.316,3.3035
"1987-07-20",3.2685,3.2748,3.2765,3.2662
"1986-02-07",3.2929,3.2994000000000003,3.2994000000000003,3.2904
"1987-07-24",3.2738,3.2683,3.2759,3.266
"2004-11-08",2.7875,2.7875,2.7875,2.7875
"1998-08-26",3.1761,3.1749,3.1794,3.1743
"1997-03-06",3.1405000000000003,3.1486,3.1496,3.1385
"1984-05-11",3.1149,3.1262,3.1271,3.1125
"1993-04-09",3.2513,3.2466,3.253,3.2441
"1996-07-03",3.1124,3.1227,3.1246,3.1088
"1992-12-18",3.3245,3.3236,3.3268,3.3211
"1991-02-25",3.3225,3.3204,3.3281,3.3183
"1989-05-19",3.571,3.5676,3.5754,3.5662000000000003
"2005-12-21",3.036,3.036,3.0374,3.0332
"1992-05-06",3.4036,3.4215,3.4228,3.3984
"1999-10-13",3.4535,3.4535,3.4535,3.4535
"1997-12-24",3.0556,3.0534,3.0574,3.0493
"2002-09-30",2.8848000000000003,2.8848000000000003,2.8848000000000003,2.8848000000000003
"1995-07-03",3.3151,3.3131,3.3161,3.3122
"1988-04-27",3.3612,3.3609,3.3632,3.3605
"1993-06-15",3.2355,3.2292,3.2374,3.2256
"1985-02-12",3.1899,3.1864,3.1942,3.1832000000000003
"2005-11-14",3.0329,3.0329,3.0344,3.031
"2012-11-20",3.1852,3.191,3.1969000000000003,3.1803
"1988-03-08",3.3592,3.3542,3.3611,3.3527
"1994-01-20",3.2852,3.2972,3.3049,3.283
"1985-09-20",3.3311,3.3197,3.3329,3.3188
"2001-02-07",3.0943,3.0943,3.0943,3.0943
"1983-06-27",2.9863,2.9907,2.9929,2.9847
"1983-07-07",2.9781,2.9738,2.9806,2.9719
"1995-03-02",3.3876,3.3872,3.3892,3.3865
"1988-03-30",3.3504,3.3517,3.3541,3.3485
"1999-11-26",3.4894,3.4894,3.4894,3.4894
"2007-08-21",3.2056,3.2056,3.2065,3.2030000000000003
"1986-04-14",3.206,3.2168,3.2176,3.2047
"2009-09-25",3.2624,3.2624,3.2666,3.2603
"1994-01-03",3.2967,3.3053,3.3072,3.2963
"2005-12-05",3.0257,3.0257,3.0294,3.0204
"2004-08-20",2.7154,2.7154,2.7154,2.7154
"1996-07-01",3.1319,3.1211,3.1333,3.1206
"1995-07-25",3.275,3.278,3.2784,3.2698
"1995-01-24",3.374,3.3781,3.3798,3.3729
"1999-09-20",3.4358,3.4358,3.4358,3.4358
"2008-11-27",3.0677000000000003,3.0677000000000003,3.0703,3.0574
"2003-12-04",2.7735,2.7735,2.7735,2.7735
"2000-07-13",3.2217,3.2217,3.2217,3.2217
"1983-06-17",2.9867,2.983,2.9871,2.9808
"1989-07-31",3.349,3.3665000000000003,3.3676,3.3443
"2008-09-23",3.0876,3.0876,3.0885,3.0789
"1986-06-20",3.2525,3.2502,3.259,3.2466
"2006-05-11",3.1279,3.1279,3.1317,3.1269
"2007-11-05",3.1147,3.1147,3.1195,3.1111
"1987-04-08",3.2635,3.2605,3.2658,3.2578
"2003-08-25",2.8133,2.8133,2.8133,2.8133
"1987-04-17",3.2588,3.2504,3.2605,3.25
"1997-12-16",3.0577,3.0596,3.0633,3.056
"1992-10-13",3.3035,3.302,3.3087,3.2997
"2007-01-12",3.2092,3.2092,3.2102,3.1995
"1982-09-13",2.8935,2.8951,2.8998,2.888
"2007-08-17",3.2103,3.2103,3.2118,3.2033
"2006-02-28",3.0266,3.0266,3.0285,3.0247
"2008-04-07",3.1193,3.1193,3.1302000000000003,3.1176
"1987-02-16",3.2435,3.2386,3.244,3.2364
"2011-08-08",3.2718,3.2796000000000003,3.2827,3.2705
"2001-01-02",3.0234,3.0234,3.0234,3.0234
"1981-05-14",2.8761,2.8609,2.9025,2.8571
"1998-05-22",3.1631,3.1513,3.1657,3.1479
"2006-03-27",3.1227,3.1227,3.1259,3.113
"1997-05-15",3.112,3.1089,3.1166,3.1085000000000003
"1991-07-09",3.268,3.2699,3.275,3.2645
"2009-02-02",3.1321000000000003,3.1321000000000003,3.1334,3.1254
"1995-09-12",3.2477,3.2439,3.2492,3.2426
"1981-01-23",2.9562,2.9624,2.9704,2.9507
"1980-06-30",3.0297,3.0412,3.0438,3.0257
"2000-12-05",3.0562,3.0562,3.0562,3.0562
"2002-08-27",2.9264,2.9264,2.9264,2.9264
"1994-04-05",3.3247,3.3095,3.3306,3.3075
"1994-06-07",3.3382,3.3338,3.3403,3.3329
"2012-01-16",3.2325,3.2251000000000003,3.2325,3.2232000000000003
"2002-03-06",2.9117,2.9117,2.9117,2.9117
"2009-04-22",3.2164,3.2164,3.2226,3.2161
"2009-12-01",3.3265,3.3265,3.3337000000000003,3.3235
